DATAFLOW,LAST UPDATE,freq,tra_infr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL30,2018,200,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL30,2019,200,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL30,2020,200,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL30,2021,200,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL41,2010,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL41,2011,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL41,2012,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL41,2013,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL41,2014,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL41,2015,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL41,2016,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL41,2017,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL41,2018,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL41,2019,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL41,2020,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL41,2021,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL42,2010,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL42,2011,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL42,2012,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL42,2013,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL42,2014,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL42,2015,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL42,2016,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL42,2017,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL42,2018,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL42,2019,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL42,2020,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL42,2021,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL43,2010,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL43,2011,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL43,2012,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL43,2013,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL43,2014,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL43,2015,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL43,2016,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL43,2017,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL43,2018,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL43,2019,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL43,2020,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL43,2021,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL51,2010,409,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL51,2011,409,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL51,2012,409,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL51,2013,409,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL51,2014,409,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL51,2015,409,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL51,2016,409,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL51,2017,409,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL51,2018,409,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL51,2019,409,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL51,2020,409,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL51,2021,409,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL52,2010,530,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL52,2011,539,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL52,2012,539,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL52,2013,539,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL52,2014,539,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL52,2015,539,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL52,2016,539,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL52,2017,539,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL52,2018,539,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL52,2019,539,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL52,2020,539,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL52,2021,539,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL53,2010,125,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL53,2011,111,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL53,2012,111,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL53,2013,111,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL53,2014,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL53,2015,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL53,2016,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL53,2017,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL53,2018,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL53,2019,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL53,2020,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL53,2021,83,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL54,2010,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL54,2011,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL54,2012,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL54,2013,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL54,2014,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL54,2015,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL54,2016,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL54,2017,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL54,2018,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL54,2019,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL54,2020,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL54,2021,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL61,2010,285,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL61,2011,275,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL61,2012,269,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL61,2013,269,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL61,2014,270,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL61,2015,270,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL61,2016,270,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL61,2017,270,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL61,2018,270,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL61,2019,270,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL61,2020,270,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL61,2021,270,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL62,2010,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL62,2011,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL62,2012,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL62,2013,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL62,2014,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL62,2015,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL62,2016,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL62,2017,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL62,2018,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL62,2019,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL62,2020,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL62,2021,0,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL63,2010,266,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL63,2011,266,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL63,2012,212,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL63,2013,213,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL63,2014,213,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL63,2015,213,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL63,2016,213,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL63,2017,213,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL63,2018,213,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL63,2019,213,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL63,2020,245,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL63,2021,239,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL64,2010,280,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL64,2011,274,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL64,2012,274,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL64,2013,274,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL64,2014,274,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL64,2015,274,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL64,2016,274,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL64,2017,274,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL64,2018,327,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL64,2019,314,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL64,2020,314,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL64,2021,314,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL65,2010,439,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL65,2011,442,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL65,2012,251,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL65,2013,252,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL65,2014,252,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL65,2015,252,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL65,2016,252,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL65,2017,252,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL65,2018,252,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL65,2019,252,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL65,2020,285,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,EL65,2021,285,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES11,2010,1092,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES11,2011,1177,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES11,2012,1177,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES11,2013,1168,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES11,2014,1171,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES11,2015,1211,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES11,2016,1209,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES11,2017,1206,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES11,2018,1206,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES11,2019,1206,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES11,2020,1206,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES11,2021,1280,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES12,2010,720,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES12,2011,718,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES12,2012,718,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES12,2013,683,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES12,2014,683,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES12,2015,678,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES12,2016,669,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES12,2017,669,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES12,2018,669,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES12,2019,670,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES12,2020,670,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES12,2021,669,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES13,2010,352,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES13,2011,352,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES13,2012,352,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES13,2013,311,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES13,2014,311,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES13,2015,311,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES13,2016,311,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES13,2017,311,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES13,2018,311,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES13,2019,311,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES13,2020,311,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES13,2021,311,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES21,2010,641,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES21,2011,646,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES21,2012,649,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES21,2013,637,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES21,2014,633,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES21,2015,636,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES21,2016,560,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES21,2017,563,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES21,2018,551,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES21,2019,549,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES21,2020,548,p
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES21,2021,548,p
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES22,2010,247,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES22,2011,247,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES22,2012,247,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES22,2013,247,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES22,2014,247,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES22,2015,218,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES22,2016,218,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES22,2017,216,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES22,2018,216,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES22,2019,216,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES22,2020,216,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES22,2021,216,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES23,2010,110,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES23,2011,110,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES23,2012,111,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES23,2013,111,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES23,2014,111,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES23,2015,111,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES23,2016,111,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES23,2017,111,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES23,2018,111,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES23,2019,111,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES23,2020,111,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES23,2021,111,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES24,2010,1324,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES24,2011,1324,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES24,2012,1324,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES24,2013,1324,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES24,2014,1324,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES24,2015,1324,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES24,2016,1312,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES24,2017,1312,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES24,2018,1312,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES24,2019,1312,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES24,2020,1290,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES24,2021,1292,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES30,2010,714,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES30,2011,725,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES30,2012,723,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES30,2013,703,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES30,2014,699,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES30,2015,699,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES30,2016,697,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES30,2017,697,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES30,2018,697,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES30,2019,696,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES30,2020,696,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES30,2021,732,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES41,2010,2393,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES41,2011,2390,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES41,2012,2390,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES41,2013,2394,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES41,2014,2389,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES41,2015,2536,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES41,2016,2531,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES41,2017,2509,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES41,2018,2509,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES41,2019,2515,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES41,2020,2624,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES41,2021,2624,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES42,2010,1931,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES42,2011,1932,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES42,2012,1939,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES42,2013,2033,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES42,2014,2033,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES42,2015,2033,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES42,2016,2033,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES42,2017,2033,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES42,2018,2033,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES42,2019,2018,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES42,2020,2018,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES42,2021,2018,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES43,2010,748,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES43,2011,748,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES43,2012,748,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES43,2013,748,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES43,2014,748,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES43,2015,748,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES43,2016,748,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES43,2017,748,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES43,2018,748,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES43,2019,747,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES43,2020,747,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES43,2021,747,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES51,2010,1903,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES51,2011,1900,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES51,2012,1899,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES51,2013,1865,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES51,2014,1839,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES51,2015,1845,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES51,2016,1845,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES51,2017,1848,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES51,2018,1848,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES51,2019,1866,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES51,2020,1865,p
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES51,2021,1865,p
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES52,2010,891,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES52,2011,891,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES52,2012,882,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES52,2013,951,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES52,2014,951,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES52,2015,953,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES52,2016,942,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES52,2017,942,
ESTAT:TGS00113(1.0),24/11/23 23:00:00,A,RL,KM,ES52,2018,942,
